NN	0.032258064516129004	5
VB	0.016393442622950838	11
NNS	0.01388888888888884	13
NN	0.020408163265306145	8
NN	0.1428571428571429	1
EX	0.04761904761904767	13
NN	0.06896551724137934	7
VB	0.012499999999999956	16
VB	0.02857142857142858	6
PRP	0.012987012987012991	16
NN	0.02564102564102566	8
NN	0.022222222222222254	8
VB	0.03703703703703709	13
NN	0.02985074626865669	26
VB	0.03508771929824561	9
IN	0.05769230769230771	10
VB	0.03448275862068961	14
VB	0.02400000000000002	23
NN	0.013157894736842146	13
VBZ	0.07999999999999996	9
RB	0.0714285714285714	5
IN	0.0423728813559322	39
VB	0.04878048780487809	15
IN	0.021739130434782594	8
NN	0.05555555555555558	8
JJ	0.052631578947368474	8
VB	0.050000000000000044	4
IN	0.03508771929824561	10
NN	0.023255813953488413	6
VB	0.03260869565217395	31
NN	0.1071428571428571	5
IN	0.037735849056603765	10
CD	0.02409638554216864	30
VB	0.04878048780487809	7
NNS	0.03292181069958844	46
DT	0.021505376344086002	14
VB	0.028000000000000025	41
IN	0.02212389380530977	44
NNS	0.014705882352941124	12
VB	0.032258064516129004	4
VBN	0.02631578947368418	7
DT	0.033333333333333326	12
NNS	0.016129032258064502	11
RB	0.025000000000000022	6
IN	0.046511627906976716	7
VBN	0.021276595744680882	8
NNS	0.015625	12
VB	0.02941176470588236	5
VBN	0.021276595744680882	8
WRB	0.03703703703703709	10
NN	0.07017543859649122	11
NN	0.015873015873015928	12
NN	0.016393442622950838	11
NN	0.020000000000000018	10
IN	0.0714285714285714	12
JJ	0.03703703703703709	4
NN	0.04081632653061229	10
VB	0.01388888888888884	13
IN	0.04938271604938271	14
PRP	0.023076923076923106	22
DT	0.026666666666666616	13
VB	0.03937007874015752	19
IN	0.04166666666666663	10
VB	0.01388888888888884	13
NN	0.13888888888888884	4
NN	0.13888888888888884	4
JJ	0.12195121951219512	3
JJ	0.125	2
NN	0.033333333333333326	3
WRB	0.03296703296703296	19
VB	0.022727272727272707	9
NN	0.0444444444444444	1
NN	0.0444444444444444	1
IN	0.03389830508474578	18
NN	0.0444444444444444	1
IN	0.040000000000000036	14
DT	0.018181818181818188	10
RB	0.03125	28
DT	0.08333333333333337	6
IN	0.04419889502762431	33
NN	0.02898550724637683	22
NN	0.020000000000000018	10
RB	0.050000000000000044	3
VB	0.11764705882352944	8
RB	0.06896551724137934	9
IN	0.0461538461538461	12
VB	0.04347826086956519	4
NN	0.02857142857142858	6
VB	0.07843137254901966	9
VB	0.06666666666666665	4
IN	0.03797468354430378	12
IN	0.03125	16
VB	0.017699115044247815	42
VBZ	0.03260869565217395	28
VB	0.052631578947368474	12
NN	0.050000000000000044	4
NN	0.050000000000000044	4
NNS	0.15492957746478875	12
VB	0.012987012987012991	15
DT	0.04477611940298509	10
NN	0.04477611940298509	12
DT	0.013698630136986356	13
DT	0.045454545454545414	7
DT	0.033333333333333326	10
DT	0.019230769230769273	19
PRP	0.021113243761996192	98
VB	0.038461538461538436	7
NN	0.023255813953488413	14
VB	0.030303030303030276	6
VB	0.02857142857142858	7
VB	0.031746031746031744	9
NN	0.05882352941176472	4
IN	0.045454545454545414	20
VB	0.04807692307692313	17
VB	0.027972027972028024	25
VB	0.05714285714285716	23
NN	0.08510638297872342	8
DT	0.032786885245901676	12
VBZ	0.023809523809523836	21
IN	0.032258064516129004	18
IN	0.03614457831325302	18
IN	0.021582733812949617	27
VB	0.01666666666666672	9
NN	0.05882352941176472	6
RB	0.19999999999999996	2
DT	0.04347826086956519	4
DT	0.04347826086956519	4
DT	0.045454545454545414	4
DT	0.045454545454545414	4
VB	0.02298850574712641	15
VB	0.027027027027026973	7
NN	0.1607142857142857	7
VB	0.05405405405405406	7
VBG	0.033333333333333326	22
IN	0.023622047244094446	22
VB	0.03703703703703709	5
VB	0.03448275862068961	4
VB	0.02631578947368418	7
IN	0.06534090909090906	53
NN	0.0714285714285714	3
NN	0.033333333333333326	4
IN	0.03738317757009346	22
DT	0.037735849056603765	8
IN	0.038461538461538436	13
NNS	0.02857142857142858	2
NN	0.016949152542372836	8
RB	0.033333333333333326	11
NN	0.06153846153846154	7
IN	0.0535714285714286	11
CD	0.04166666666666663	22
WP	0.16666666666666663	1
WRB	0.07499999999999996	8
VB	0.078125	9
NN	0.018867924528301883	8
WRB	0.1428571428571429	1
JJ	0.052631578947368474	3
IN	0.040000000000000036	17
JJ	0.04761904761904767	4
NN	0.03448275862068961	5
VBN	0.027027027027026973	8
NN	0.04166666666666663	9
DT	0.038461538461538436	21
NN	0.038461538461538436	5
IN	0.03191489361702127	17
VB	0.024390243902439046	8
NN	0.040000000000000036	5
NN	0.027210884353741527	24
VB	0.021276595744680882	8
DT	0.038461538461538436	21
VB	0.023255813953488413	7
DT	0.038461538461538436	21
DT	0.029069767441860517	27
NN	0.0625	2
DT	0.07042253521126762	9
DT	0.01449275362318836	11
NN	0.038461538461538436	3
VB	0.019607843137254943	17
NN	0.023809523809523836	7
DT	0.011627906976744207	15
NN	0.03508771929824561	29
IN	0.032786885245901676	9
IN	0.04255319148936165	8
NN	0.06060606060606055	7
DT	0.08333333333333337	6
DT	0.046875	11
RB	0.0357142857142857	12
NN	0.02564102564102566	7
WRB	0.03703703703703709	10
DT	0.028901734104046284	27
MD	0.05633802816901412	12
DT	0.023255813953488413	19
DT	0.07894736842105265	21
NN	0.10344827586206895	1
DT	0.012987012987012991	15
RB	0.1103448275862069	8
IN	0.12903225806451613	5
VBN	0.21621621621621623	1
NN	0.05797101449275366	14
VB	0.03125	5
JJ	0.050000000000000044	8
DT	0.03658536585365857	13
VB	0.02083333333333337	11
VB	0.021276595744680882	25
JJ	0.040000000000000036	4
NNS	0.022026431718061623	37
MD	0.038461538461538436	8
VB	0.09677419354838712	6
DT	0.06896551724137934	5
VB	0.02857142857142858	15
VBN	0.023809523809523836	10
IN	0.014285714285714235	11
WRB	0.025974025974025983	13
NNS	0.025000000000000022	7
DT	0.028735632183908066	27
DT	0.049180327868852514	12
RB	0.033333333333333326	10
NN	0.040000000000000036	5
NN	0.07894736842105265	12
NN	0.03448275862068961	5
NN	0.1071428571428571	5
IN	0.06578947368421051	13
DT	0.021126760563380254	26
DT	0.038461538461538436	19
RB	0.04054054054054057	13
DT	0.017467248908296984	41
DT	0.025210084033613467	20
EX	0.03937007874015752	25
VB	0.025000000000000022	8
IN	0.020408163265306145	10
IN	0.033333333333333326	12
VB	0.03125	11
IN	0.050000000000000044	9
RB	0.020408163265306145	9
IN	0.0444444444444444	9
DT	0.02564102564102566	6
IN	0.022222222222222254	7
IN	0.021276595744680882	9
IN	0.01538461538461533	12
DT	0.017241379310344862	10
IN	0.033333333333333326	10
IN	0.021276595744680882	10
IN	0.03703703703703709	12
RB	0.052631578947368474	8
DT	0.03191489361702127	17
RB	0.033333333333333326	12
VB	0.02083333333333337	8
VB	0.023255813953488413	9
IN	0.02083333333333337	11
RB	0.06896551724137934	3
VB	0.022471910112359605	16
VB	0.030303030303030276	5
NN	0.09375	3
DT	0.038461538461538436	7
IN	0.09999999999999998	12
IN	0.05217391304347829	17
VB	0.11764705882352944	3
IN	0.09999999999999998	12
NN	0.18918918918918914	6
NN	0.17500000000000004	6
VB	0.14492753623188404	10
IN	0.125	16
NN	0.03448275862068961	7
DT	0.05813953488372092	15
VBG	0.025000000000000022	14
NN	0.02857142857142858	5
JJ	0.09756097560975607	7
VB	0.03260869565217395	75
DT	0.08333333333333337	30
PRP	0.026978417266187105	104
VBG	0.05555555555555558	1
NN	0.0357142857142857	15
VB	0.031746031746031744	10
JJ	0.05882352941176472	2
JJ	0.09523809523809523	2
VBN	0.01904761904761909	19
RB	0.06896551724137934	5
NN	0.09999999999999998	3
RB	0.04166666666666663	8
NN	0.02941176470588236	11
NN	0.04166666666666663	8
NN	0.02857142857142858	38
VB	0.07547169811320753	10
NN	0.031746031746031744	57
DT	0.02898550724637683	20
VB	0.06666666666666665	4
VB	0.09999999999999998	3
MD	0.05921052631578949	21
DT	0.04477611940298509	9
JJ	0.037735849056603765	8
VBN	0.03703703703703709	4
JJ	0.12	3
VBN	0.03703703703703709	4
PRP	0.05517241379310345	21
DT	0.015706806282722474	33
VB	0.03749999999999998	13
NN	0.08695652173913049	8
VB	0.06451612903225812	4
NN	0.013071895424836555	24
NN	0.024793388429752095	19
NN	0.040000000000000036	11
NN	0.09523809523809523	4
IN	0.051948051948051965	13
NN	0.07692307692307687	2
NN	0.052631578947368474	2
VB	0.24	3
NNS	0.032258064516129004	2
RB	0.022222222222222254	8
VB	0.024390243902439046	8
IN	0.03260869565217395	16
RB	0.05714285714285716	6
NN	0.03157894736842104	16
VB	0.10317460317460314	19
DT	0.05797101449275366	11
JJ	0.02777777777777779	12
VB	0.019736842105263164	29
NNS	0.020408163265306145	26
NN	0.01851851851851849	8
VB	0.04347826086956519	4
VBN	0.02083333333333337	10
VB	0.025000000000000022	8
JJ	0.02564102564102566	7
JJ	0.05084745762711862	8
TO	0.01935483870967747	25
NN	0.19999999999999996	1
NN	0.02857142857142858	13
RB	0.0444444444444444	7
IN	0.02197802197802201	16
RB	0.021739130434782594	10
NNS	0.014925373134328401	37
VB	0.01680672268907568	26
JJ	0.03076923076923077	13
VB	0.025000000000000022	6
JJ	0.011111111111111072	16
DT	0.019230769230769273	9
NN	0.07317073170731703	9
VB	0.06818181818181823	8
VB	0.01666666666666672	12
VB	0.032786885245901676	10
VB	0.050000000000000044	12
NN	0.13888888888888884	7
RBR	0.051724137931034475	10
VB	0.10169491525423724	34
RB	0.05555555555555558	6
PRP	0.051948051948051965	38
JJ	0.038461538461538436	8
NN	0.1428571428571429	4
NN	0.04761904761904767	8
NN	0.06666666666666665	5
VB	0.21052631578947367	6
JJ	0.033333333333333326	5
DT	0.02970297029702973	21
DT	0.18181818181818177	4
NNS	0.015625	10
PRP	0.016393442622950838	10
DT	0.02564102564102566	7
VBN	0.05882352941176472	2
JJ	0.021276595744680882	6
DT	0.021276595744680882	9
DT	0.01666666666666672	12
VB	0.052631578947368474	7
NN	0.030303030303030276	5
NN	0.04347826086956519	3
NN	0.03614457831325302	14
VB	0.045454545454545414	4
IN	0.0390625	23
VB	0.045454545454545414	8
VB	0.022727272727272707	7
RB	0.030303030303030276	5
NN	0.04166666666666663	5
IN	0.016949152542372836	11
NN	0.04166666666666663	5
VB	0.05128205128205132	7
CC	0.019230769230769273	9
RB	0.02564102564102566	12
VBZ	0.0357142857142857	6
VBZ	0.02631578947368418	7
VB	0.02777777777777779	10
NN	0.010309278350515427	15
NN	0.03614457831325302	14
NN	0.03125	6
VBN	0.02564102564102566	7
VBZ	0.021739130434782594	9
NN	0.02857142857142858	13
NNS	0.021739130434782594	9
PRP	0.01851851851851849	10
JJ	0.01666666666666672	10
IN	0.032258064516129004	11
RB	0.018867924528301883	34
NN	0.03448275862068961	6
DT	0.18181818181818177	4
NN	0.04761904761904767	6
PRP	0.0357142857142857	15
PRP	0.05882352941176472	7
VB	0.04166666666666663	5
NN	0.03125	11
WP	0.16666666666666663	1
WRB	0.1428571428571429	1
JJ	0.06060606060606055	5
NN	0.03100775193798455	16
NN	0.023809523809523836	5
NN	0.02083333333333337	9
NN	0.018867924528301883	10
DT	0.040000000000000036	18
IN	0.04255319148936165	10
NN	0.04347826086956519	40
IN	0.049180327868852514	12
DT	0.023255813953488413	8
PRP	0.031746031746031744	12
CD	0.16666666666666663	2
DT	0.07999999999999996	4
IN	0.051948051948051965	15
NN	0.01754385964912286	11
VB	0.019607843137254943	9
PRP	0.04347826086956519	13
NN	0.05882352941176472	7
NN	0.0331125827814569	23
IN	0.04854368932038833	17
PRP	0.02635658914728678	105
PRP	0.028880866425992746	44
JJ	0.08571428571428574	4
JJ	0.06349206349206349	8
NN	0.0625	4
IN	0.054545454545454564	12
JJ	0.10810810810810811	7
JJ	0.09999999999999998	7
VBN	0.125	4
MD	0.03355704697986572	22
NN	0.01666666666666672	9
CD	0.19999999999999996	4
CD	0.19999999999999996	4
CD	0.19999999999999996	4
CD	0.19999999999999996	4
CD	0.19354838709677424	4
CD	0.21052631578947367	4
CD	0.2142857142857143	4
CD	0.21052631578947367	4
CD	0.2222222222222222	4
CD	0.21052631578947367	4
CD	0.21052631578947367	4
CD	0.19999999999999996	5
CD	0.2222222222222222	4
CD	0.2222222222222222	4
JJ	0.09677419354838712	6
CD	0.2142857142857143	2
CD	0.1351351351351351	5
CD	0.1515151515151515	4
NN	0.08284023668639051	9
NN	0.06563706563706562	52
NN	0.07705192629815749	32
VB	0.09999999999999998	7
NN	0.11538461538461542	7
VBN	0.0625	2
NN	0.19999999999999996	1
VBN	0.0625	2
NN	0.19999999999999996	1
NN	0.03703703703703709	36
NN	0.07843137254901966	9
NN	0.01666666666666672	11
NN	0.029069767441860517	27
VB	0.017241379310344862	21
PRP	0.03937007874015752	22
DT	0.046511627906976716	19
NN	0.014705882352941124	11
NN	0.02898550724637683	10
VB	0.040000000000000036	4
RB	0.16666666666666663	2
RB	0.16666666666666663	2
VBZ	0.038461538461538436	16
JJ	0.07317073170731703	8
JJ	0.07317073170731703	8
NN	0.0714285714285714	14
NN	0.10810810810810811	10
NN	0.0714285714285714	14
NN	0.10810810810810811	10
VB	0.04081632653061229	9
NN	0.05769230769230771	10
NN	0.05405405405405406	6
RB	0.1333333333333333	2
RB	0.1333333333333333	2
DT	0.04255319148936165	9
JJ	0.026548672566371723	15
NN	0.04255319148936165	7
NN	0.0366242038216561	102
DT	0.02409638554216864	15
VB	0.04761904761904767	7
IN	0.04477611940298509	12
NN	0.03797468354430378	25
NN	0.04761904761904767	12
DT	0.04255319148936165	9
JJ	0.025362318840579712	49
IN	0.03200000000000003	21
NN	0.04419889502762431	30
PRP	0.045454545454545414	19
NN	0.03448275862068961	12
RB	0.052631578947368474	15
PRP	0.03743315508021394	23
NN	0.04419889502762431	30
PRP	0.03418803418803418	42
JJ	0.045454545454545414	16
NN	0.046511627906976716	16
DT	0.03125	23
IN	0.02857142857142858	72
PRP	0.02614379084967322	26
PRP	0.03488372093023251	15
IN	0.022900763358778664	22
JJ	0.050000000000000044	5
NN	0.10344827586206895	9
NN	0.09589041095890416	11
NN	0.125	3
VB	0.04347826086956519	4
NN	0.04597701149425293	16
NN	0.027027027027026973	7
NN	0.03703703703703709	4
VBN	0.038461538461538436	5
NN	0.04347826086956519	4
NN	0.02777777777777779	7
NN	0.050000000000000044	3
VBN	0.1428571428571429	4
JJ	0.03703703703703709	3
NN	0.01941747572815533	15
VBZ	0.0625	3
DT	0.016393442622950838	12
PRP	0.01754385964912286	10
JJ	0.16666666666666663	1
JJ	0.16666666666666663	1
JJ	0.16666666666666663	1
JJ	0.040000000000000036	6
DT	0.016393442622950838	12
NN	0.05128205128205132	7
NN	0.022222222222222254	9
IN	0.033333333333333326	11
VB	0.02631578947368418	7
RB	0.022222222222222254	8
IN	0.018018018018018056	17
DT	0.014184397163120588	21
NN	0.014925373134328401	11
NN	0.03125	6
IN	0.038461538461538436	13
NN	0.1428571428571429	1
DT	0.022058823529411797	23
MD	0.0625	6
NN	0.11111111111111116	4
RB	0.0273972602739726	12
NN	0.03703703703703709	4
VBN	0.038461538461538436	5
VBN	0.13636363636363635	4
JJ	0.08823529411764708	5
NN	0.01388888888888884	8
NNS	0.02777777777777779	5
NN	0.02631578947368418	5
IN	0.024390243902439046	6
MD	0.015151515151515138	12
PRP	0.03125	10
DT	0.040000000000000036	14
DT	0.04255319148936165	8
PRP	0.02777777777777779	12
EX	0.03658536585365857	15
DT	0.04938271604938271	13
VB	0.043243243243243246	36
VBN	0.031746031746031744	10
NN	0.02352941176470591	12
DT	0.03296703296703296	35
IN	0.054545454545454564	10
NN	0.01041666666666663	14
RB	0.02777777777777779	13
NN	0.04255319148936165	7
NN	0.02631578947368418	5
NN	0.04166666666666663	4
NN	0.05555555555555558	3
NN	0.01851851851851849	7
JJ	0.03703703703703709	3
NN	0.03125	6
RB	0.02358490566037741	37
VB	0.040000000000000036	8
VB	0.015151515151515138	11
RB	0.048192771084337394	28
MD	0.06896551724137934	6
VB	0.05405405405405406	27
DT	0.06172839506172845	15
PRP	0.021052631578947323	18
NN	0.16666666666666663	2
NN	0.05714285714285716	7
VB	0.09090909090909094	2
DT	0.01666666666666672	11
DT	0.013157894736842146	14
DT	0.01379310344827589	25
IN	0.022727272727272707	23
NN	0.05882352941176472	4
RB	0.04938271604938271	12
PRP	0.017142857142857126	28
NN	0.0714285714285714	3
VB	0.04347826086956519	8
VB	0.02985074626865669	10
VB	0.06060606060606055	5
VB	0.06666666666666665	4
RB	0.021052631578947323	20
NN	0.02985074626865669	13
IN	0.03125	23
NN	0.033175355450236976	40
NN	0.01754385964912286	18
VBG	0.018181818181818188	18
PRP	0.017142857142857126	28
VB	0.04347826086956519	8
VB	0.05882352941176472	5
VB	0.06666666666666665	4
VB	0.04166666666666663	9
NN	0.04477611940298509	12
IN	0.03149606299212604	23
VBG	0.0267379679144385	36
NN	0.018018018018018056	17
JJ	0.08333333333333337	3
PRP	0.046875	12
PRP	0.046875	12
JJ	0.08333333333333337	3
JJ	0.052631578947368474	6
VB	0.05714285714285716	6
NN	0.030303030303030276	10
DT	0.06000000000000005	7
VB	0.052631578947368474	8
VB	0.03703703703703709	9
PRP	0.03508771929824561	9
IN	0.0535714285714286	11
PRP	0.040000000000000036	7
IN	0.06060606060606055	6
VB	0.052631578947368474	8
VBD	0.09090909090909094	8
IN	0.048484848484848464	29
RB	0.05769230769230771	9
NN	0.052631578947368474	6
VB	0.03418803418803418	19
NN	0.052631578947368474	11
RB	0.052631578947368474	8
VBG	0.0444444444444444	6
NN	0.038461538461538436	10
IN	0.026666666666666616	13
NN	0.03125	12
PRP	0.023809523809523836	15
DT	0.030487804878048808	28
VB	0.024390243902439046	7
NN	0.014285714285714235	12
PRP	0.038961038961038974	14
VB	0.03125	12
VB	0.03296703296703296	18
NN	0.09999999999999998	3
PRP	0.06896551724137934	6
PRP	0.06896551724137934	6
IN	0.10416666666666663	7
IN	0.036231884057971064	21
IN	0.052631578947368474	14
PRP	0.021604938271604923	63
IN	0.03448275862068961	11
IN	0.05084745762711862	10
IN	0.08955223880597019	11
NN	0.027027027027026973	14
PRP	0.012820512820512775	11
PRP	0.013297872340425565	62
IN	0.03125	11
IN	0.032258064516129004	11
IN	0.013333333333333308	29
DT	0.026666666666666616	15
JJ	0.04878048780487809	7
NN	0.09090909090909094	2
VBN	0.04761904761904767	3
IN	0.0641025641025641	14
VBN	0.032258064516129004	12
NN	0.052631578947368474	4
NN	0.04761904761904767	3
NN	0.03448275862068961	5
VB	0.02083333333333337	10
WRB	0.040000000000000036	10
WRB	0.03508771929824561	11
NN	0.033333333333333326	5
NN	0.04761904761904767	3
NN	0.03703703703703709	5
VB	0.04347826086956519	4
VB	0.050000000000000044	4
VB	0.04166666666666663	4
NN	0.33333333333333337	1
NN	0.021126760563380254	28
NN	0.01851851851851849	8
IN	0.02083333333333337	8
IN	0.0625	7
JJ	0.04878048780487809	7
IN	0.050000000000000044	12
VBN	0.11111111111111116	2
VBN	0.08333333333333337	2
VB	0.03125	12
NN	0.09999999999999998	4
JJ	0.06666666666666665	2
NN	0.027027027027026973	14
NN	0.07407407407407407	4
NN	0.07407407407407407	4
JJ	0.04878048780487809	7
NN	0.021126760563380254	28
IN	0.0625	7
JJ	0.04878048780487809	7
JJ	0.013513513513513487	26
JJ	0.06666666666666665	3
IN	0.050000000000000044	12
IN	0.025316455696202556	29
RB	0.04761904761904767	4
IN	0.03157894736842104	13
RB	0.0357142857142857	11
DT	0.049180327868852514	9
PRP	0.013297872340425565	62
IN	0.03125	11
DT	0.06779661016949157	10
IN	0.013333333333333308	29
JJ	0.04878048780487809	7
JJ	0.06666666666666665	2
DT	0.04225352112676062	11
WRB	0.0625	15
VBN	0.11111111111111116	2
VBN	0.08333333333333337	2
NN	0.09999999999999998	4
DT	0.030303030303030276	13
NN	0.04255319148936165	8
NN	0.04166666666666663	8
PRP	0.02631578947368418	19
PRP	0.017699115044247815	19
IN	0.022727272727272707	23
VB	0.04347826086956519	4
PRP	0.021052631578947323	18
NN	0.16666666666666663	2
NN	0.16666666666666663	2
DT	0.04054054054054057	21
VB	0.02336448598130836	40
NN	0.07407407407407407	9
PRP	0.02777777777777779	11
RB	0.020408163265306145	8
IN	0.040000000000000036	9
CD	0.05785123966942152	16
CD	0.08333333333333337	4
RB	0.05882352941176472	2
DT	0.09999999999999998	5
CD	0.05940594059405946	17
NN	0.0357142857142857	5
NN	0.028846153846153855	19
VBG	0.017857142857142905	9
CD	0.03141361256544506	30
CD	0.046875	12
VB	0.06976744186046513	8
CD	0.0714285714285714	7
NN	0.06451612903225812	4
NN	0.05673758865248224	27
NN	0.0547945205479452	14
NN	0.025000000000000022	7
RB	0.03448275862068961	5
DT	0.05555555555555558	10
RB	0.06849315068493156	12
VB	0.05128205128205132	5
VB	0.01388888888888884	11
NN	0.03076923076923077	24
DT	0.05696202531645567	36
VB	0.044117647058823484	22
JJ	0.04347826086956519	7
JJ	0.04761904761904767	7
VB	0.03125	5
NN	0.0449438202247191	15
NN	0.036363636363636376	10
VBG	0.04225352112676062	13
VBG	0.02941176470588236	16
IN	0.04166666666666663	14
NN	0.04347826086956519	8
NN	0.019379844961240345	41
RB	0.06896551724137934	4
DT	0.0357142857142857	20
NN	0.008849557522123908	55
VBN	0.07692307692307687	5
NN	0.07407407407407407	9
NN	0.028846153846153855	62
VB	0.032258064516129004	13
DT	0.030612244897959218	17
NN	0.0714285714285714	13
VB	0.01941747572815533	16
DT	0.02758620689655178	26
JJ	0.052631578947368474	6
JJ	0.04255319148936165	8
NN	0.02941176470588236	10
WRB	0.02941176470588236	20
JJ	0.03448275862068961	5
IN	0.02941176470588236	12
NN	0.05882352941176472	2
VB	0.0625	3
NN	0.09375	2
VB	0.037735849056603765	6
VB	0.030303030303030276	12
NN	0.09375	2
VB	0.026666666666666616	12
NN	0.030303030303030276	5
VBN	0.019230769230769273	11
VB	0.09090909090909094	2
JJ	0.0357142857142857	5
WRB	0.036363636363636376	11
DT	0.10344827586206895	10
RB	0.03448275862068961	51
VB	0.0625	6
NN	0.05769230769230771	11
NN	0.05882352941176472	3
RB	0.08823529411764708	6
NN	0.07228915662650603	12
